sniperescape_mcm_hittherotor,,voiceovers/UK/Sniperescape/sniperescape_mcm_3_7_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_HITTHEROTOR37,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_downtogether,,voiceovers/UK/Sniperescape/sniperescape_mcm_3_8_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_DOWNTOGETHER38,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_firefire,,voiceovers/UK/Sniperescape/sniperescape_mcm_3_9_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_FIREFIRE39,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_goodnight,,voiceovers/UK/Sniperescape/sniperescape_mcm_3_10_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_GOODNIGHT310,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_run,1,voiceovers/UK/Sniperescape/sniperescape_mcm_3_11_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_RUN311,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_run,2,voiceovers/UK/Sniperescape/sniperescape_mcm_3_12_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_RUN312,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_imhit,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_IMHIT41,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_cantmove,1,voiceovers/UK/Sniperescape/sniperescape_mcm_4_1.1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_CANTMOVE411,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_cantmove,2,voiceovers/UK/Sniperescape/sniperescape_mcm_4_1.2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_CANTMOVE412,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_cantmove,3,voiceovers/UK/Sniperescape/sniperescape_mcm_4_1.3_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_CANTMOVE413,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_sorrymate,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_SORRYMATE42,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_findgoodspot,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_3_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_FINDGOODSPOT43,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_breathing,1,voiceovers/UK/Sniperescape/sniperescape_mcm_4_3.1.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,sniperescape,,,,,,,,,0.1
sniperescape_mcm_breathing,2,voiceovers/UK/Sniperescape/sniperescape_mcm_4_3.1b.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,sniperescape,,,,,,,,,0.1
sniperescape_mcm_breathing,3,voiceovers/UK/Sniperescape/sniperescape_mcm_4_3.1c.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,sniperescape,,,,,,,,,0.1
sniperescape_mcm_breathing,4,voiceovers/UK/Sniperescape/sniperescape_mcm_4_3.1d.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,sniperescape,,,,,,,,,0.1
sniperescape_mcm_breathing,5,voiceovers/UK/Sniperescape/sniperescape_mcm_4_3.1e.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,sniperescape,,,,,,,,,0.1
sniperescape_mcm_coveryou,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_4_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_COVERYOU44,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_oisit,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_5_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_OISIT45,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_fightback,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_6_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_FIGHTBACK46,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_toofarahead,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_7_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_TOOFARAHEAD47,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_makeithurry,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_8_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_MAKEITHURRY48,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_gotone,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_9_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_tangodown,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_10_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_hesdown,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_11_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_gotanother,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_12_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_targetneutralized,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_13_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_gothim,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_14_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_headforapartment,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_15_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_HEADFORAPARTMENT415,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_otherside,,voiceovers/UK/Sniperescape/sniperescape_mcm_4_16_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_OTHERSIDE416,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_alrightgo,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_ALRIGHTGO61,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_getready,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_GETREADY62,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_go,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_3_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_GO63,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_comeon,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_4_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_COMEON64,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_timetomove,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_5_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_TIMETOMOVE65,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_putmedown,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_6_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_PUTMEDOWN66,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_makesureclear,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_6.1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_MAKESURECLEAR661,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_easydoesit,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_7_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_EASYDOESIT67,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_easynow,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_8_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_EASYNOW68,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_careful,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_9_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_CAREFUL69,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_givemealift,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_10_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_GIVEMEALIFT610,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_intheclear,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_11_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_INTHECLEAR611,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_enemytroops,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_12_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_ENEMYTROOPS612,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_closingin,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_13_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_CLOSINGIN613,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_tangosfast,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_14_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_TANGOSFAST614,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_movingin,,voiceovers/UK/Sniperescape/sniperescape_mcm_6_15_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_MOVINGIN615,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_onthehill,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_ONTHEHILL71,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_overrunlz,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_3_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_OVERRUNLZ73,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_claymores,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_4_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_CLAYMORES74,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_goprone,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_5_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_GOPRONE75,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_beacon,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_6_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_BEACON76,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_signaltransport,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_6.1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_SIGNALTRANSPORT761,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_behindferris,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_8_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_BEHINDFERRIS78,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_farthernorth,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_9_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_FARTHERNORTH79,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_pickupnorth,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_9.1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_PICKUPNORTH791,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_checkcompass,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_9.2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_CHECKCOMPASS792,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_clearview,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_9.3_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_CLEARVIEW793,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_getaclearshot,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_9.4_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_GETACLEARSHOT794,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_thisllbefine,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_9.5_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_THISLLBEFINE795,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_snipersupport,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_10_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_SNIPERSUPPORT710,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_betterposition,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_11_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_BETTERPOSITION711,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_safedistance,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_12_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_SAFEDISTANCE712,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_prepkillzone,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_13_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_PREPKILLZONE713,,,,,radio,nowetlevel,,0.1
snescape_mcm_takemy,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_13.1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_TAKEMY7131,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_thirtysec,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_14_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_THIRTYSEC714,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_enterthisarea,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_15_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_ENTERTHISAREA715,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_activatedsig,,voiceovers/UK/Sniperescape/sniperescape_mcm_7_16_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_ACTIVATEDSIG716,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_getcloser,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_GETCLOSER81,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_standbyengage,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_STANDBYENGAGE82,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_openfire,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_3_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_OPENFIRE83,,,,,radio,nowetlevel,,0.1
snescape_mcm_enemychop,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_4_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_ENEMYCHOP84,,,,,radio,nowetlevel,,0.1
snescape_mcm_watchout,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_5_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_WATCHOUT85,,,,,radio,nowetlevel,,0.1
snescape_mcm_movinglt,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_5.1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_MOVINGLT851,,,,,radio,nowetlevel,,0.1
snescape_mcm_movingrt,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_5.2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_MOVINGRT852,,,,,radio,nowetlevel,,0.1
snescape_mcm_ltflank,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_5.3_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_LTFLANK853,,,,,radio,nowetlevel,,0.1
snescape_mcm_rtflank,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_5.4_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_RTFLANK854,,,,,radio,nowetlevel,,0.1
snescape_mcm_payattention,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_6_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_PAYATTENTION86,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_bigbird,,voiceovers/UK/Sniperescape/sniperescape_mcm_8_7_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_BIGBIRD87,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_helisarrived,,voiceovers/UK/Sniperescape/sniperescape_mcm_9_1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_HELISARRIVED93,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_laundry,,voiceovers/UK/Sniperescape/sniperescape_mcm_10_1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_LAUNDRY101,,,,,radio,nowetlevel,,0.1
snescape_mcm_looksheavy,,voiceovers/UK/Sniperescape/sniperescape_mcm_10_2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_LOOKSHEAVY102,,,,,radio,nowetlevel,,0.1
sniperescape_mcm_isheavy,,voiceovers/UK/Sniperescape/sniperescape_mcm_10_3_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_MCM_ISHEAVY103,,,,,radio,nowetlevel,,0.1
snescape_mcm_notscottish,,voiceovers/UK/Sniperescape/sniperescape_mcm_10_4_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_NOTSCOTTISH104,,,,,radio,nowetlevel,,0.1
snescape_mcm_itscrap,,voiceovers/UK/Sniperescape/sniperescape_mcm_10_5_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_ITSCRAP105,,,,,radio,nowetlevel,,0.1
snescape_mcm_mres,,voiceovers/UK/Sniperescape/sniperescape_mcm_10_6_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_MRES106,,,,,radio,nowetlevel,,0.1
snescape_mcm_tinfoilhat,,voiceovers/UK/Sniperescape/sniperescape_mcm_10_7_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNESCAPE_MCM_TINFOILHAT107,,,,,radio,nowetlevel,,0.1

# Russian Loudspeaker,,,,,,,,,,,,,,,,,,,,,,,
sniperescape_rul_nearpool,,voiceovers/UK/Sniperescape/sniperescape_rl1_5_1_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,,sniperescape,,,,,,,nowetlevel,,0.1
sniperescape_rul_amusementpk,,voiceovers/UK/Sniperescape/sniperescape_rl1_5_2_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,,sniperescape,,,,,,,nowetlevel,,0.1
sniperescape_rul_hotelpolissa,,voiceovers/UK/Sniperescape/sniperescape_rl1_5_3_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,,sniperescape,,,,,,,nowetlevel,,0.1
sniperescape_rul_cutoffexits,,voiceovers/UK/Sniperescape/sniperescape_rl1_5_4_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,,sniperescape,,,,,,,nowetlevel,,0.1
sniperescape_rul_snipersinarea,,voiceovers/UK/Sniperescape/sniperescape_rl1_5_5_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,,sniperescape,,,,,,,nowetlevel,,0.1
sniperescape_rul_southofcity,,voiceovers/UK/Sniperescape/sniperescape_rl1_5_6_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,,sniperescape,,,,,,,nowetlevel,,0.1
sniperescape_rul_coverwoods,,voiceovers/UK/Sniperescape/sniperescape_rl1_5_7_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,,sniperescape,,,,,,,nowetlevel,,0.1
sniperescape_rul_movemove,,voiceovers/UK/Sniperescape/sniperescape_rl1_5_8_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,,sniperescape,,,,,,,nowetlevel,,0.1

# Helicopter Pilot 1,,,,,,,,,,,,,,,,,,,,,,,
sniperescape_hqr_stretchingourfuel,,voiceovers/UK/Sniperescape/sniperescape_mhp_2_4_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_HQR_STRETCHINGOURFUEL24,,,,,radio,nowetlevel,,0.1
sniperescape_hp1_yoursignal,,voiceovers/UK/Sniperescape/sniperescape_mhp_7_2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_HP1_YOURSIGNAL72,,,,,radio,nowetlevel,,0.1
sniperescape_hp1_hangtight,,voiceovers/UK/Sniperescape/sniperescape_mhp_7_7_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_HP1_HANGTIGHT77,,,,,radio,nowetlevel,,0.1
sniperescape_hp1_holdtight,,voiceovers/UK/Sniperescape/sniperescape_mhp_8_8_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_HP1_HOLDTIGHT88,,,,,radio,nowetlevel,,0.1
sniperescape_hp1_atthelz,,voiceovers/UK/Sniperescape/sniperescape_mhp_9_2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_HP1_ONBOARD92,,,,,radio,nowetlevel,,0.1
sniperescape_hp1_onboard,,voiceovers/UK/Sniperescape/sniperescape_mhp_9_4_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_HP1_ATTHELZ94,,,,,radio,nowetlevel,,0.1
sniperescape_hp1_bingofuel,,voiceovers/UK/Sniperescape/sniperescape_mhp_9_5_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_HP1_BINGOFUEL95,,,,,radio,nowetlevel,,0.1
sniperescape_hp1_toolow,,voiceovers/UK/Sniperescape/sniperescape_mhp_9_6_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_HP1_TOOLOW96,,,,,radio,nowetlevel,,0.1

# SAS 2,,,,,,,,,,,,,,,,,,,,,,,
sniperescape_sas2_wheresmac,,voiceovers/UK/Sniperescape/sniperescape_sas2_9_1.wav,0.95,0.95,,,360,6000,mission,streamed,,,master,sniperescape,SUBTITLE_SNIPERESCAPE_SAS2_WHERESMAC91,,,,,,,,0.1


#*****SEAKNIGHT_DEFEND,,,,,,,,,,,,,,,,,,,,,,,

#*****TRAINING COURSE,,,,,,,,,,,,,,,,,,,,,,,

# ****** VILLAGE ASSAULT,,,,,,,,,,,,,,,,,,,,,,,

# Gaz,,,,,,,,,,,,,,,,,,,,,,,
vassault_gaz_whatsgoingon,,voiceovers/UK/Vassault/vassault_gaz_1_1.4_R.wav,0.72,0.72,,,360,6000,announcer,streamed,,,master,village_assault,SUBTITLE_VASSAULT_GAZ_WHATSGOINGON114,,,,,radio,nowetlevel,,0.1
vassault_gaz_notforlong,,voiceovers/UK/Vassault/vassault_gaz_1_1.6_R.wav,0.72,0.72,,,360,6000,announcer,streamed,,,master,village_assault,SUBTITLE_VASSAULT_GAZ_NOTFORLONG116,,,,,radio,nowetlevel,,0.1
vassault_gaz_nosign,,voiceovers/UK/Vassault/vassault_gaz_4_1_R.wav,0.95,0.95,,,360,6000,announcer,streamed,,,master,village_assault,SUBTITLE_VASSAULT_GAZ_NOSIGN41,,,,,radio,nowetlevel,,0.1
