index,type,type,name,usage(KB),total(KB)
1310,  xanim,xanim,viewmodel_default_fire,1.5,1.5
1311,  xanim,xanim,viewmodel_default_pullout,2.4,2.4
1312,  xanim,xanim,viewmodel_default_putaway,2.4,2.4
1313,  xmodel,xmodel,viewmodel_m67,43.6,43.8
1314,  xmodel,xmodel,weapon_m67_grenade,37.9,37.9
1315,  xmodel,xmodel,projectile_m67fraggrenade,16.8,16.8
1316,  xanim,xanim,viewmodel_m67_idle,1.8,1.8
1317,  xanim,xanim,viewmodel_m67_throw,4.9,4.9
1318,  xanim,xanim,viewmodel_m67_pullpin,6.5,6.5
1319,  xanim,xanim,viewmodel_m67_pickup_livenade,7.3,7.3
1320,  weapon,weapon,fraggrenade,1.0,1.1
1321,  xmodel,xmodel,viewmodel_ussmokegrenade,20.7,21.0
1322,  xmodel,xmodel,weapon_us_smoke_grenade,36.1,36.1
1323,  xmodel,xmodel,projectile_us_smoke_grenade,22.3,22.3
1324,  fx,fx,smoke/smoke_grenade,20.2,20.3
1325,  xmodel,xmodel,weapon_us_smoke_grenade_burnt,0.9,1.2
1326,  xanim,xanim,viewmodel_ussmokegrenade_idle,1.9,1.9
1327,  xanim,xanim,viewmodel_ussmokegrenade_throw,4.9,4.9
1328,  xanim,xanim,viewmodel_ussmokegrenade_pullpin,6.5,6.5
1329,  techset,techset,sm2/mc_l_sm_t0c0s0,16.6,16.6
1330,  techset,techset,sm2/mc_l_hsm_t0c0,9.6,9.6
1331,  techset,techset,mc_l_sm_t0c0s0,34.8,34.8
1332,  techset,techset,mc_l_sm_t0c0,19.5,19.5
1333,  techset,techset,mc_l_hsm_t0c0,12.4,12.4
1334,  techset,techset,mc_l_hsm_t0c0s0,14.9,14.9
1335,  xmodel,xmodel,viewmodel_m84,35.0,35.2
1336,  xmodel,xmodel,weapon_m84_flashbang_grenade,23.8,23.8
1337,  xmodel,xmodel,projectile_m84_flashbang_grenade,1.5,1.5
1338,  fx,fx,smoke/flashbang_smoke,7.1,7.1
1339,  xmodel,xmodel,weapon_m84_flashbang_grenade_burnt,17.3,17.5
1340,  fx,fx,explosions/flashbang,16.8,16.9
1341,  xanim,xanim,viewmodel_m84_idle,1.6,1.6
1342,  xanim,xanim,viewmodel_m84_throw,6.5,6.5
1343,  xanim,xanim,viewmodel_m84_pullpin,8.2,8.2
1344,  rawfile,rawfile,maps/_mg_penetration.gsc,8.2,8.2
1345,  fx,fx,treadfx/tread_dust_default,1.4,1.4
1346,  techset,techset,sm2/effect_falloff_add_nofog,1.2,1.2
1347,  techset,techset,effect_falloff_add_nofog,1.1,1.1
1348,  fx,fx,misc/ir_tapereflect,1.7,1.9
1349,  fx,fx,misc/light_c4_blink,1.6,1.6
1350,  techset,techset,sm2/effect_zfeather_falloff_add_nofog,1.5,1.5
1351,  techset,techset,effect_zfeather_falloff_add_nofog,1.4,1.4
1352,  fx,fx,misc/claymore_laser,2.1,2.4
1353,  fx,fx,misc/grain_test,1.1,1.1
1354,  xanim,xanim,viewmodel_mk2_idle,1.5,1.5
1355,  xmodel,xmodel,com_junktire,48.2,48.5
1356,  sound,sound,anml_dog_attack_jump,0.9,1.1
1357,  sound,sound,anml_dog_bark,0.9,1.2
1358,  sound,sound,anml_dog_die_front,0.9,1.1
1359,  sound,sound,artillery_incoming,1.7,1.7
1360,  sound,sound,bullet_ap_asphalt,1.5,2.2
1361,  sound,sound,bullet_ap_asphault,1.4,1.4
1362,  sound,sound,bullet_ap_bark,0.9,1.3
1363,  sound,sound,bullet_ap_bottle,1.1,1.6
1364,  sound,sound,bullet_ap_brick,1.3,1.4
1365,  sound,sound,bullet_ap_canvas,0.9,1.3
1366,  sound,sound,bullet_ap_ceramic,1.0,1.2
1367,  sound,sound,bullet_ap_concrete,1.5,1.5
1368,  sound,sound,bullet_ap_dirt,1.8,2.4
1369,  sound,sound,bullet_ap_flesh,1.1,1.5
1370,  sound,sound,bullet_ap_foliage,1.2,1.8
1371,  sound,sound,bullet_ap_glass,1.0,1.0
1372,  sound,sound,bullet_ap_grass,1.1,1.1
1373,  sound,sound,bullet_ap_gravel,1.0,1.0
1374,  sound,sound,bullet_ap_metal,1.9,2.6
1375,  sound,sound,bullet_ap_paintedmetal,1.7,1.7
1376,  sound,sound,bullet_ap_rock,1.3,1.4
1377,  sound,sound,bullet_ap_wood,1.4,1.7
1378,  sound,sound,bullet_large_asphalt,1.4,1.4
1379,  sound,sound,bullet_large_asphault,1.4,1.4
1380,  sound,sound,bullet_large_bottle,1.0,1.0
1381,  sound,sound,bullet_large_brick,1.3,1.3
1382,  sound,sound,bullet_large_concrete,1.5,1.5
1383,  sound,sound,bullet_large_dirt,1.6,1.6
1384,  sound,sound,bullet_large_exit_wood,1.2,1.2
1385,  sound,sound,bullet_large_foliage,1.1,1.1
1386,  sound,sound,bullet_large_glass,1.0,1.0
1387,  sound,sound,bullet_large_grass,1.1,1.1
1388,  sound,sound,bullet_large_gravel,1.0,1.0
1389,  sound,sound,bullet_large_metal,1.7,1.7
1390,  sound,sound,bullet_large_paintedmetal,1.7,1.7
1391,  sound,sound,bullet_large_rock,1.3,1.3
1392,  sound,sound,bullet_large_wood,1.4,1.4
1393,  sound,sound,bullet_small_asphalt,1.4,1.4
1394,  sound,sound,bullet_small_asphault,1.4,1.4
1395,  sound,sound,bullet_small_bottle,1.0,1.0
1396,  sound,sound,bullet_small_brick,1.3,1.3
1397,  sound,sound,bullet_small_concrete,1.5,1.5
1398,  sound,sound,bullet_small_dirt,1.6,1.6
1399,  sound,sound,bullet_small_exit_wood,1.2,1.2
1400,  sound,sound,bullet_small_foliage,1.1,1.2
1401,  sound,sound,bullet_small_glass,1.0,1.0
1402,  sound,sound,bullet_small_grass,1.1,1.1
1403,  sound,sound,bullet_small_gravel,1.0,1.0
1404,  sound,sound,bullet_small_metal,1.8,2.0
1405,  sound,sound,bullet_small_paintedmetal,1.7,1.7
1406,  sound,sound,bullet_small_rock,1.3,1.3
1407,  sound,sound,bullet_small_wood,1.4,1.4
1408,  sound,sound,bulletspray_large_asphalt,1.4,1.4
1409,  sound,sound,bulletspray_large_asphault,1.4,1.4
1410,  sound,sound,bulletspray_large_bottle,1.0,1.0
1411,  sound,sound,bulletspray_large_brick,1.3,1.3
1412,  sound,sound,bulletspray_large_concrete,1.5,1.5
1413,  sound,sound,bulletspray_large_dirt,1.6,1.6
1414,  sound,sound,bulletspray_large_foliage,1.1,1.1
1415,  sound,sound,bulletspray_large_glass,1.0,1.0
1416,  sound,sound,bulletspray_large_grass,1.1,1.1
1417,  sound,sound,bulletspray_large_gravel,1.0,1.0
1418,  sound,sound,bulletspray_large_metal,1.7,1.7
1419,  sound,sound,bulletspray_large_paintedmetal,1.7,1.7
1420,  sound,sound,bulletspray_large_rock,1.3,1.3
1421,  sound,sound,bulletspray_large_wood,1.4,1.4
1422,  sound,sound,bulletspray_small_asphalt,1.4,1.4
1423,  sound,sound,bulletspray_small_asphault,1.4,1.4
1424,  sound,sound,bulletspray_small_bottle,1.0,1.0
1425,  sound,sound,bulletspray_small_brick,1.3,1.3
1426,  sound,sound,bulletspray_small_concrete,1.5,1.5
1427,  sound,sound,bulletspray_small_dirt,1.6,1.6
1428,  sound,sound,bulletspray_small_foliage,1.1,1.1
1429,  sound,sound,bulletspray_small_glass,1.0,1.0
1430,  sound,sound,bulletspray_small_grass,1.1,1.1
1431,  sound,sound,bulletspray_small_gravel,1.0,1.0
1432,  sound,sound,bulletspray_small_metal,1.7,1.7
1433,  sound,sound,bulletspray_small_paintedmetal,1.7,1.7
1434,  sound,sound,bulletspray_small_rock,1.3,1.3
1435,  sound,sound,bulletspray_small_wood,1.4,1.4
1436,  sound,sound,elm_artillery_med,1.1,1.1
1437,  sound,sound,elm_explosions_dist,2.3,2.3
1438,  sound,sound,elm_explosions_med,1.8,1.8
1439,  sound,sound,elm_gunfire_50cal_dist,1.8,1.8
1440,  sound,sound,elm_gunfire_50cal_med,1.4,1.4
1441,  sound,sound,elm_gunfire_ak47_dist,2.8,2.8
1442,  sound,sound,elm_gunfire_ak47_med,2.8,2.8
1443,  sound,sound,elm_gunfire_m16_dist,2.1,2.1
1444,  sound,sound,elm_gunfire_m16_med,1.8,1.8
1445,  sound,sound,elm_gunfire_mp5_dist,1.1,1.1
1446,  sound,sound,elm_gunfire_mp5_med,1.1,1.1
1447,  sound,sound,elm_gunfire_usassault_med,5.7,5.7
1448,  sound,sound,elm_industry,1.2,1.2
1449,  sound,sound,elm_insect_fly,1.1,1.1
1450,  sound,sound,elm_quake_sub_rumble,1.9,1.9
1451,  sound,sound,elm_rubble,1.1,1.1
1452,  sound,sound,elm_wind_buffet,2.0,2.0
1453,  sound,sound,elm_wind_leafy,1.9,1.9
1454,  sound,sound,gear_rattle_plr_prone,1.5,1.8
1455,  sound,sound,gear_rattle_plr_run,1.2,1.4
1456,  sound,sound,gear_rattle_plr_sprint,1.2,1.4
1457,  sound,sound,gear_rattle_plr_walk,1.4,1.4
1458,  sound,sound,gear_rattle_run,1.4,1.4
1459,  sound,sound,gear_rattle_sprint,1.1,1.1
1460,  sound,sound,mtl_gas_pipe_hit,1.7,1.7
1461,  sound,sound,mtl_steam_pipe_hit,1.7,1.7
1462,  sound,sound,mtl_water_pipe_hit,1.7,1.7
1463,  sound,sound,shelleject,1.5,1.7
1464,  sound,sound,walla_rus_mountain_battle,2.2,2.2
1465,  sound,sound,walla_rus_mountain_chatter,1.5,1.5
1466,  sound,sound,walla_rus_mountain_conv,2.1,2.1
1467,  sound,sound,whizby,1.9,2.5
1468,  sound,sound,whizby_triggered,1.6,1.6
1469,  sound,sound,wood_crate_break_med,1.4,1.4
1470,  sound,sound,wood_impact,1.4,1.4
1471,  sound,sound,generic_death_american_1,1.0,1.0
1472,  sound,sound,generic_death_american_4,1.3,1.3
1473,  sound,sound,generic_death_american_5,1.0,1.0
1474,  sound,sound,generic_death_american_6,1.0,1.0
1475,  sound,sound,generic_death_american_7,1.0,1.0
1476,  sound,sound,generic_death_american_8,1.0,1.0
1477,  sound,sound,generic_death_arab_1,1.2,1.2
1478,  sound,sound,generic_death_arab_3,1.1,1.1
1479,  sound,sound,generic_death_arab_6,1.6,1.6
1480,  sound,sound,generic_death_british_4,1.0,1.0
1481,  sound,sound,generic_death_british_5,1.0,1.0
1482,  sound,sound,generic_death_british_6,1.0,1.0
1483,  sound,sound,generic_death_british_7,1.0,1.0
1484,  sound,sound,generic_death_british_8,1.0,1.0
1485,  sound,sound,generic_death_falling,1.3,1.3
1486,  sound,sound,generic_death_russian_6,1.2,1.2
1487,  sound,sound,generic_flashbang_american_4,1.9,1.9
1488,  sound,sound,generic_flashbang_american_5,1.6,1.6
1489,  sound,sound,generic_flashbang_american_6,1.6,1.6
1490,  sound,sound,generic_flashbang_american_7,1.6,1.6
1491,  sound,sound,generic_flashbang_american_8,1.6,1.6
1492,  sound,sound,generic_flashbang_arab_4,1.1,1.1
1493,  sound,sound,generic_flashbang_british_4,1.6,1.6
1494,  sound,sound,generic_flashbang_british_5,1.6,1.6
1495,  sound,sound,generic_flashbang_british_6,1.6,1.6
1496,  sound,sound,generic_flashbang_british_7,1.6,1.6
1497,  sound,sound,generic_flashbang_british_8,1.6,1.6
1498,  sound,sound,generic_flashbang_russian_1,1.1,1.1
1499,  sound,sound,generic_pain_american_4,1.5,1.5
1500,  sound,sound,generic_pain_american_5,1.5,1.5
1501,  sound,sound,generic_pain_american_6,1.5,1.5
1502,  sound,sound,generic_pain_american_7,1.5,1.5
1503,  sound,sound,generic_pain_american_8,1.5,1.5
1504,  sound,sound,generic_pain_british_4,1.5,1.5
1505,  sound,sound,generic_pain_british_5,1.5,1.5
1506,  sound,sound,generic_pain_british_6,1.5,1.5
1507,  sound,sound,generic_pain_british_7,1.5,1.5
1508,  sound,sound,generic_pain_british_8,1.5,1.5
1509,assetlist,assetlist,,53.1,27838.9
1510,xanim,xanim,(misc),40.3,40.3
1511,xmodel,xmodel,(misc),3.2,3.2
1512,material,material,(misc),23.3,23.3
1513,techset,techset,(misc),8.0,8.0
1514,image,image,(misc),4.9,4.9
1515,sound,sound,(misc),423.6,423.6
1516,loaded_sound,loaded_sound,(misc),29.2,29.2
1517,menu,menu,(misc),9.6,9.6
1518,localize,localize,(misc),235.3,235.3
1519,weapon,weapon,(misc),1.4,1.4
1520,fx,fx,(misc),45.8,45.8
1521,rawfile,rawfile,(misc),103.2,103.2
