index,zone,type,type,name,usage(KB),total(KB)
1090,common_mp,  xanim,xanim,viewmodel_colt45_reload,10.3,10.3
1091,common_mp,  xanim,xanim,viewmodel_colt45_reload_empty2,11.7,11.7
1092,common_mp,  xanim,xanim,viewmodel_colt45_pullout2,6.9,6.9
1093,common_mp,  xanim,xanim,viewmodel_colt45_putaway,5.8,5.8
1094,common_mp,  xanim,xanim,viewmodel_colt45_sprint_in,3.3,3.3
1095,common_mp,  xanim,xanim,viewmodel_colt45_sprint_loop,3.8,3.8
1096,common_mp,  xanim,xanim,viewmodel_colt45_sprint_out,3.3,3.3
1097,common_mp,  xanim,xanim,viewmodel_colt45_fire_ads,2.5,2.5
1098,common_mp,  xmodel,xmodel,viewmodel_colt45_and_silencer_mp,54.1,54.1
1099,common_mp,  xmodel,xmodel,weapon_colt1911_silencer,59.9,59.9
1100,common_mp,  techset,techset,sm2/mc_reflexsight,1.5,1.5
1101,common_mp,  techset,techset,mc_reflexsight,1.3,1.3
1102,common_mp,  xmodel,xmodel,viewmodel_skorpion_mp,111.3,112.9
1103,common_mp,  techset,techset,sm2/mc_l_sm_r0c0d0s0,16.5,16.5
1104,common_mp,  techset,techset,sm2/mc_l_hsm_r0c0d0,8.8,8.8
1105,common_mp,  techset,techset,mc_l_sm_r0c0d0s0,32.8,32.8
1106,common_mp,  techset,techset,mc_l_sm_r0c0d0,20.7,20.7
1107,common_mp,  techset,techset,mc_l_hsm_r0c0d0,11.4,11.4
1108,common_mp,  techset,techset,mc_l_hsm_r0c0d0s0,15.3,15.3
1109,common_mp,  xmodel,xmodel,viewmodel_skorpion_mp_brock,1.0,1.3
1110,common_mp,  xmodel,xmodel,viewmodel_skorpion_mp_bshdwl,1.0,1.3
1111,common_mp,  xmodel,xmodel,viewmodel_skorpion_mp_bwmrpt,1.0,1.3
1112,common_mp,  xmodel,xmodel,viewmodel_skorpion_mp_cmdtgr,1.0,1.3
1113,common_mp,  xmodel,xmodel,viewmodel_skorpion_mp_stagger,1.0,1.3
1114,common_mp,  fx,fx,muzzleflashes/uzi_flash_view,3.4,3.4
1115,common_mp,  fx,fx,muzzleflashes/ak47_flash_wv_a,4.0,4.0
1116,common_mp,  fx,fx,muzzleflashes/ak47_flash_wv_b,4.0,4.0
1117,common_mp,  fx,fx,muzzleflashes/ak47_flash_wv_c,3.4,3.4
1118,common_mp,  xmodel,xmodel,weapon_skorpion,69.9,69.9
1119,common_mp,  xanim,xanim,viewmodel_skorpion_idle,1.6,1.6
1120,common_mp,  xanim,xanim,viewmodel_skorpion_fire,2.2,2.2
1121,common_mp,  xanim,xanim,viewmodel_skorpion_reload,16.2,16.2
1122,common_mp,  xanim,xanim,viewmodel_skorpion_reflex_reload_empty,19.0,19.0
1123,common_mp,  xanim,xanim,viewmodel_skorpion_pullout,7.0,7.0
1124,common_mp,  xanim,xanim,viewmodel_skorpion_putaway,3.8,3.8
1125,common_mp,  xanim,xanim,viewmodel_skorpion_sprint_in,3.3,3.3
1126,common_mp,  xanim,xanim,viewmodel_skorpion_sprint_loop,4.1,4.1
1127,common_mp,  xanim,xanim,viewmodel_skorpion_sprint_out,3.4,3.4
1128,common_mp,  xanim,xanim,viewmodel_skorpion_ads_fire,2.3,2.3
1129,common_mp,  xmodel,xmodel,viewmodel_skorpion_silencer,67.4,67.4
1130,common_mp,  xmodel,xmodel,weapon_skorpion_sd,73.2,73.2
1131,common_mp,  xmodel,xmodel,viewmodel_mp5_mp,124.6,124.8
1132,common_mp,  xmodel,xmodel,viewmodel_mp5_mp_brock,1.1,1.4
1133,common_mp,  xmodel,xmodel,viewmodel_mp5_mp_bshdwl,1.1,1.4
1134,common_mp,  xmodel,xmodel,viewmodel_mp5_mp_bwmrpt,1.1,1.4
1135,common_mp,  xmodel,xmodel,viewmodel_mp5_mp_cmdtgr,1.1,1.4
1136,common_mp,  xmodel,xmodel,viewmodel_mp5_mp_stagger,1.1,1.4
1137,common_mp,  fx,fx,muzzleflashes/mp5_flshview_a,3.4,3.4
1138,common_mp,  fx,fx,muzzleflashes/mp5_flshview_b,2.9,2.9
1139,common_mp,  xmodel,xmodel,weapon_mp5,89.1,89.1
1140,common_mp,  xanim,xanim,viewmodel_mp5_idle,1.5,1.5
1141,common_mp,  xanim,xanim,viewmodel_mp5_fire,2.1,2.1
1142,common_mp,  xanim,xanim,viewmodel_mp5_reload,13.6,13.6
1143,common_mp,  xanim,xanim,viewmodel_mp5_reload_empty,19.0,19.0
1144,common_mp,  xanim,xanim,viewmodel_mp5_pullout,7.5,7.5
1145,common_mp,  xanim,xanim,viewmodel_mp5_putaway,5.7,5.7
1146,common_mp,  xanim,xanim,viewmodel_mp5_pullout_quick,4.7,4.7
1147,common_mp,  xanim,xanim,viewmodel_mp5_putaway_quick,3.7,3.7
1148,common_mp,  xanim,xanim,viewmodel_mp5_sprint_in,3.8,3.8
1149,common_mp,  xanim,xanim,viewmodel_mp5_sprint_loop,4.6,4.6
1150,common_mp,  xanim,xanim,viewmodel_mp5_sprint_out,3.5,3.5
1151,common_mp,  xanim,xanim,viewmodel_mp5_ads_fire,1.9,1.9
1152,common_mp,  xmodel,xmodel,viewmodel_mp5_silencer_mp,73.9,74.1
1153,common_mp,  xmodel,xmodel,weapon_mp5sd,86.6,86.6
1154,common_mp,  xanim,xanim,viewmodel_mp5_sd_idle,1.6,1.6
1155,common_mp,  xanim,xanim,viewmodel_mp5_sd_fire,2.7,2.7
1156,common_mp,  xanim,xanim,viewmodel_mp5_sd_reload,13.4,13.4
1157,common_mp,  xanim,xanim,viewmodel_mp5_sd_reload_empty,18.7,18.7
1158,common_mp,  xanim,xanim,viewmodel_mp5_sd_pullout,7.3,7.3
1159,common_mp,  xanim,xanim,viewmodel_mp5_sd_putaway,5.7,5.7
1160,common_mp,  xanim,xanim,viewmodel_mp5_sd_sprint_in,3.4,3.4
1161,common_mp,  xanim,xanim,viewmodel_mp5_sd_sprint_loop,3.8,3.8
1162,common_mp,  xanim,xanim,viewmodel_mp5_sd_sprint_out,3.2,3.2
1163,common_mp,  xanim,xanim,viewmodel_mp5_sd_ads_fire,1.8,1.8
1164,common_mp,  xmodel,xmodel,viewmodel_mp44_mp,80.5,80.8
1165,common_mp,  fx,fx,muzzleflashes/heavy_view,2.7,2.8
1166,common_mp,  fx,fx,muzzleflashes/heavy,2.7,2.7
1167,common_mp,  xmodel,xmodel,weapon_mp44,79.0,79.0
1168,common_mp,  xmodel,xmodel,weapon_mp44_mp_brock,2.8,2.8
1169,common_mp,  xmodel,xmodel,weapon_mp44_mp_bshdwl,2.8,2.8
1170,common_mp,  xmodel,xmodel,weapon_mp44_mp_bwmrpt,2.8,2.8
1171,common_mp,  xmodel,xmodel,weapon_mp44_mp_cmdtgr,2.8,2.8
1172,common_mp,  xmodel,xmodel,weapon_mp44_mp_stagger,2.8,2.8
1173,common_mp,  xanim,xanim,viewmodel_mp44_idle,1.5,1.5
1174,common_mp,  xanim,xanim,viewmodel_mp44_fire,2.5,2.5
1175,common_mp,  xanim,xanim,viewmodel_mp44_reload,16.6,16.6
1176,common_mp,  xanim,xanim,viewmodel_mp44_reload_empty,21.7,21.7
1177,common_mp,  xanim,xanim,viewmodel_mp44_pullout,6.4,6.4
1178,common_mp,  xanim,xanim,viewmodel_mp44_first_time_pullout,11.4,11.4
1179,common_mp,  xanim,xanim,viewmodel_mp44_putaway,5.3,5.3
1180,common_mp,  xanim,xanim,viewmodel_mp44_quick_pullout,7.3,7.3
1181,common_mp,  xanim,xanim,viewmodel_mp44_quick_putaway,4.0,4.0
1182,common_mp,  xanim,xanim,viewmodel_mp44_sprint_in,3.6,3.6
1183,common_mp,  xanim,xanim,viewmodel_mp44_sprint_loop,4.7,4.7
1184,common_mp,  xanim,xanim,viewmodel_mp44_sprint_out,3.7,3.7
1185,common_mp,  xanim,xanim,viewmodel_mp44_ads_fire,2.3,2.3
1186,common_mp,  xmodel,xmodel,viewmodel_m16_mp,141.1,141.3
1187,common_mp,  xmodel,xmodel,viewmodel_m16_mp_brock,1.0,1.2
1188,common_mp,  xmodel,xmodel,viewmodel_m16_mp_bshdwl,1.0,1.2
1189,common_mp,  xmodel,xmodel,viewmodel_m16_mp_bwmrpt,1.0,1.2
1190,common_mp,  xmodel,xmodel,viewmodel_m16_mp_cmdtgr,1.0,1.2
1191,common_mp,  xmodel,xmodel,viewmodel_m16_mp_stagger,1.0,1.2
1192,common_mp,  fx,fx,muzzleflashes/mp16_flshview_a,3.4,3.4
1193,common_mp,  fx,fx,muzzleflashes/mp16_flshview_b,2.3,2.3
1194,common_mp,  fx,fx,muzzleflashes/mp16_flshview_c,2.3,2.3
1195,common_mp,  fx,fx,muzzleflashes/m16_flash_wv_a,4.5,4.5
1196,common_mp,  fx,fx,muzzleflashes/m16_flash_wv_b,4.0,4.0
1197,common_mp,  fx,fx,muzzleflashes/m16_flash_wv_c,4.5,4.5
1198,common_mp,  xmodel,xmodel,weapon_m16_mp,67.9,67.9
1199,common_mp,  xmodel,xmodel,weapon_m16_mp_brock,2.8,2.8
1200,common_mp,  xmodel,xmodel,weapon_m16_mp_bshdwl,2.8,2.8
1201,common_mp,  xmodel,xmodel,weapon_m16_mp_bwmrpt,2.8,2.8
1202,common_mp,  xmodel,xmodel,weapon_m16_mp_cmdtgr,2.8,2.8
1203,common_mp,  xmodel,xmodel,weapon_m16_mp_stagger,2.8,2.8
1204,common_mp,  xanim,xanim,viewmodel_m16_idle,1.5,1.5
1205,common_mp,  xanim,xanim,viewmodel_m16_fire,2.0,2.0
1206,common_mp,  xanim,xanim,viewmodel_m16_reload,11.1,11.1
1207,common_mp,  xanim,xanim,viewmodel_m16_reload_empty,14.2,14.2
1208,common_mp,  xanim,xanim,viewmodel_m16_pullout,3.5,3.5
1209,common_mp,  xanim,xanim,viewmodel_m16_putaway,5.1,5.1
1210,common_mp,  xanim,xanim,viewmodel_m16_pullout_quick,7.6,7.6
1211,common_mp,  xanim,xanim,viewmodel_m16_sprint_in,3.2,3.2
1212,common_mp,  xanim,xanim,viewmodel_m16_sprint_loop,4.2,4.2
1213,common_mp,  xanim,xanim,viewmodel_m16_sprint_out,3.3,3.3
1214,common_mp,  xanim,xanim,viewmodel_m16_fire_ads,2.0,2.0
1215,common_mp,  xmodel,xmodel,viewmodel_m16_and_silencer_mp,97.3,97.5
1216,common_mp,  xmodel,xmodel,weapon_m16_silencer_mp,71.5,71.5
1217,common_mp,  xmodel,xmodel,viewmodel_m16m203_mp,94.0,94.3
1218,common_mp,  xmodel,xmodel,weapon_m16gr_sp,67.1,67.1
1219,common_mp,  xmodel,xmodel,weapon_m16m203_mp_brock,2.8,2.8
1220,common_mp,  xmodel,xmodel,weapon_m16m203_mp_bshdwl,2.8,2.8
1221,common_mp,  xmodel,xmodel,weapon_m16m203_mp_bwmrpt,2.8,2.8
1222,common_mp,  xmodel,xmodel,weapon_m16m203_mp_cmdtgr,2.8,2.8
1223,common_mp,  xmodel,xmodel,weapon_m16m203_mp_stagger,2.8,2.8
1224,common_mp,  xmodel,xmodel,weapon_m16_clip,4.2,4.2
1225,common_mp,  xanim,xanim,viewmodel_m16m203_idle,1.6,1.6
1226,common_mp,  xanim,xanim,viewmodel_m16m203_fire,2.4,2.4
1227,common_mp,  xanim,xanim,viewmodel_m16m203_reload,11.9,11.9
1228,common_mp,  xanim,xanim,viewmodel_m16m203_reload_empty,14.2,14.2
1229,common_mp,  xanim,xanim,viewmodel_m16m203_pullout,3.5,3.5
1230,common_mp,  xanim,xanim,viewmodel_m16m203_putaway_quick,5.0,5.0
1231,common_mp,  xanim,xanim,viewmodel_m16m203_fromgrenade,6.9,6.9
1232,common_mp,  xanim,xanim,viewmodel_m16m203_pullout_quick,8.3,8.3
1233,common_mp,  xanim,xanim,viewmodel_m16m203_sprint_in,3.3,3.3
1234,common_mp,  xanim,xanim,viewmodel_m16m203_sprint_loop,4.4,4.4
1235,common_mp,  xanim,xanim,viewmodel_m16m203_sprint_out,3.3,3.3
1236,common_mp,  xanim,xanim,viewmodel_m16m203_fire_ads,2.4,2.4
1237,common_mp,  xmodel,xmodel,viewmodel_m40a3_mp,114.8,115.8
1238,common_mp,  xmodel,xmodel,viewmodel_m40a3_mp_brock,0.9,1.1
1239,common_mp,  xmodel,xmodel,viewmodel_m40a3_mp_bshdwl,0.9,1.1
1240,common_mp,  xmodel,xmodel,viewmodel_m40a3_mp_bwmrpt,0.9,1.1
1241,common_mp,  xmodel,xmodel,viewmodel_m40a3_mp_cmdtgr,0.9,1.1
1242,common_mp,  xmodel,xmodel,viewmodel_m40a3_mp_stagger,0.9,1.1
1243,common_mp,  fx,fx,muzzleflashes/rifle_flash_view,4.0,4.0
1244,common_mp,  xmodel,xmodel,weapon_m40a3,87.8,88.0
1245,common_mp,  xmodel,xmodel,weapon_m40a3_mp_brock,3.4,3.4
1246,common_mp,  xmodel,xmodel,weapon_m40a3_mp_bshdwl,3.4,3.4
1247,common_mp,  xmodel,xmodel,weapon_m40a3_mp_bwmrpt,3.4,3.4
1248,common_mp,  xmodel,xmodel,weapon_m40a3_mp_cmdtgr,3.4,3.4
1249,common_mp,  xmodel,xmodel,weapon_m40a3_mp_stagger,3.4,3.4
1250,common_mp,  xanim,xanim,viewmodel_m40a3_idle,1.5,1.5
1251,common_mp,  xanim,xanim,viewmodel_m40a3_fire,1.9,1.9
1252,common_mp,  xanim,xanim,viewmodel_m40a3_rechamber,9.3,9.3
1253,common_mp,  xanim,xanim,viewmodel_m40a3_reload_loop,2.9,2.9
1254,common_mp,  xanim,xanim,viewmodel_m40a3_reload_intro,7.1,7.1
1255,common_mp,  xanim,xanim,viewmodel_m40a3_reload_out,7.6,7.6
1256,common_mp,  xanim,xanim,viewmodel_m40a3_pullout,8.0,8.0
1257,common_mp,  xanim,xanim,viewmodel_m40a3_putaway,8.7,8.7
1258,common_mp,  xanim,xanim,viewmodel_m40a3_pullout_quick,5.7,5.7
1259,common_mp,  xanim,xanim,viewmodel_m40a3_putaway_quick,3.7,3.7
1260,common_mp,  xanim,xanim,viewmodel_m40a3_sprint_in,4.4,4.4
1261,common_mp,  xanim,xanim,viewmodel_m40a3_sprint_loop,4.5,4.5
1262,common_mp,  xanim,xanim,viewmodel_m40a3_sprint_out,4.6,4.6
1263,common_mp,  xmodel,xmodel,viewmodel_m4_mp,133.6,134.4
1264,common_mp,  xmodel,xmodel,viewmodel_m4_mp_brock,1.2,1.2
1265,common_mp,  xmodel,xmodel,viewmodel_m4_mp_bshdwl,1.2,1.2
1266,common_mp,  xmodel,xmodel,viewmodel_m4_mp_bwmrpt,1.2,1.2
1267,common_mp,  xmodel,xmodel,viewmodel_m4_mp_cmdtgr,1.2,1.2
1268,common_mp,  xmodel,xmodel,viewmodel_m4_mp_stagger,1.2,1.2
1269,common_mp,  xmodel,xmodel,weapon_m4_mp,65.6,65.6
1270,common_mp,  xanim,xanim,viewmodel_m4_idle,1.6,1.6
1271,common_mp,  xanim,xanim,viewmodel_m4_fire,2.0,2.0
1272,common_mp,  xanim,xanim,viewmodel_m4_reload,15.2,15.2
1273,common_mp,  xanim,xanim,viewmodel_m4_reload_empty,15.8,15.8
1274,common_mp,  xanim,xanim,viewmodel_m4_pullout,6.2,6.2
1275,common_mp,  xanim,xanim,viewmodel_m4_first_time_pullout,10.5,10.5
1276,common_mp,  xanim,xanim,viewmodel_m4_putaway,7.5,7.5
1277,common_mp,  xanim,xanim,viewmodel_m4silencer_quick_pullout,6.6,6.6
1278,common_mp,  xanim,xanim,viewmodel_m4silencer_quick_putaway,3.6,3.6
1279,common_mp,  xanim,xanim,viewmodel_m4_sprint_in,3.4,3.4
1280,common_mp,  xanim,xanim,viewmodel_m4_sprint_loop,4.1,4.1
1281,common_mp,  xanim,xanim,viewmodel_m4_sprint_out,3.4,3.4
1282,common_mp,  xanim,xanim,viewmodel_m4_fire_ads,1.9,1.9
1283,common_mp,  xmodel,xmodel,viewmodel_m4_and_silencer_mp,89.6,89.6
1284,common_mp,  xmodel,xmodel,weapon_m4_silencer_mp,107.3,107.3
1285,common_mp,  xmodel,xmodel,viewmodel_m4m203_mp,102.4,102.4
1286,common_mp,  xmodel,xmodel,weapon_m4m203_mp,76.8,76.8
1287,common_mp,  xanim,xanim,viewmodel_m4m203_idle,1.6,1.6
1288,common_mp,  xanim,xanim,viewmodel_m4m203_fire,2.3,2.3
1289,common_mp,  xanim,xanim,viewmodel_m4m203_reload,11.4,11.4
1290,common_mp,  xanim,xanim,viewmodel_m4m203_reload_empty,14.1,14.1
1291,common_mp,  xanim,xanim,viewmodel_m4m203_pullout,5.8,5.8
1292,common_mp,  xanim,xanim,viewmodel_m4m203_first_time_pullout,10.0,10.0
1293,common_mp,  xanim,xanim,viewmodel_m4m203_putaway,6.7,6.7
1294,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_2_bullet,6.7,6.7
1295,common_mp,  xanim,xanim,viewmodel_m4m203_quick_pullout,7.0,7.0
1296,common_mp,  xanim,xanim,viewmodel_m4m203_quick_putaway,4.2,4.2
1297,common_mp,  xanim,xanim,viewmodel_m4m203_sprint_in,3.7,3.7
1298,common_mp,  xanim,xanim,viewmodel_m4m203_sprint_loop,5.1,5.1
1299,common_mp,  xanim,xanim,viewmodel_m4m203_sprint_out,3.9,3.9
1300,common_mp,  xanim,xanim,viewmodel_m4m203silencer_ads_fire,2.3,2.3
1301,common_mp,  xmodel,xmodel,viewmodel_m249_mp,170.5,171.0
1302,common_mp,  xmodel,xmodel,viewmodel_m249_mp_brock,2.0,2.2
1303,common_mp,  xmodel,xmodel,viewmodel_m249_mp_bshdwl,2.0,2.2
1304,common_mp,  xmodel,xmodel,viewmodel_m249_mp_bwmrpt,2.0,2.2
1305,common_mp,  xmodel,xmodel,viewmodel_m249_mp_cmdtgr,2.0,2.2
1306,common_mp,  xmodel,xmodel,viewmodel_m249_mp_stagger,2.0,2.2
1307,common_mp,  fx,fx,muzzleflashes/saw_flshview_a,6.1,6.1
1308,common_mp,  fx,fx,muzzleflashes/saw_flshview_b,6.1,6.1
1309,common_mp,  fx,fx,muzzleflashes/saw_flshview_c,1.1,1.1
1310,common_mp,  fx,fx,muzzleflashes/saw_flshview_d,6.1,6.1
1311,common_mp,  fx,fx,muzzleflashes/saw_flash_wv_a,6.6,6.7
1312,common_mp,  fx,fx,muzzleflashes/saw_flash_wv_b,6.6,6.6
1313,common_mp,  fx,fx,muzzleflashes/saw_flash_wv_c,6.6,6.6
1314,common_mp,  xmodel,xmodel,fx_bullet_chain,4.0,4.2
1315,common_mp,  xmodel,xmodel,fx_bullet_chain_blur,4.0,4.1
1316,common_mp,  fx,fx,shellejects/saw_link_view_blurred01,2.7,2.7
1317,common_mp,  fx,fx,shellejects/saw_link_view_blurred02,2.7,2.7
1318,common_mp,  fx,fx,shellejects/saw_link_view_blurred03,2.7,2.7
1319,common_mp,  xmodel,xmodel,weapon_saw,112.9,112.9
1320,common_mp,  xmodel,xmodel,weapon_saw_mp_brock,3.9,3.9
1321,common_mp,  xmodel,xmodel,weapon_saw_mp_bshdwl,3.9,3.9
1322,common_mp,  xmodel,xmodel,weapon_saw_mp_bwmrpt,3.9,3.9
1323,common_mp,  xmodel,xmodel,weapon_saw_mp_cmdtgr,3.9,3.9
1324,common_mp,  xmodel,xmodel,weapon_saw_mp_stagger,3.9,3.9
1325,common_mp,  xanim,xanim,viewmodel_m249_idle,1.7,1.7
1326,common_mp,  xanim,xanim,viewmodel_m249_idle_empty,1.7,1.7
1327,common_mp,  xanim,xanim,viewmodel_m249_fire,3.5,3.5
1328,common_mp,  xanim,xanim,viewmodel_m249_reload,38.8,38.8
1329,common_mp,  xanim,xanim,viewmodel_m249_reload_empty,38.8,38.8
1330,common_mp,  xanim,xanim,viewmodel_m249_pullout,4.8,4.8
1331,common_mp,  xanim,xanim,viewmodel_m249_putaway,3.8,3.8
1332,common_mp,  xanim,xanim,viewmodel_m249_sprint_in,3.5,3.5
1333,common_mp,  xanim,xanim,viewmodel_m249_sprint_loop,4.0,4.0
1334,common_mp,  xanim,xanim,viewmodel_m249_sprint_out,4.2,4.2
1335,common_mp,  xanim,xanim,viewmodel_m249_fire_ads,2.9,2.9
1336,common_mp,  xanim,xanim,viewmodel_m249_reload_attachment,38.3,38.3
1337,common_mp,  xanim,xanim,viewmodel_m249_reload_empty_attachment,38.0,38.0
1338,common_mp,  xanim,xanim,viewmodel_m249_idle_fgrip,1.7,1.7
1339,common_mp,  xanim,xanim,viewmodel_m249_idle_empty_fgrip,1.8,1.8
1340,common_mp,  xanim,xanim,viewmodel_m249_fire_fgrip,3.4,3.4
1341,common_mp,  xanim,xanim,viewmodel_m249_reload_fgrip,39.1,39.1
1342,common_mp,  xanim,xanim,viewmodel_m249_reload_empty_fgrip,38.9,38.9
1343,common_mp,  xanim,xanim,viewmodel_m249_pullout_fgrip,4.9,4.9
1344,common_mp,  xanim,xanim,viewmodel_m249_putaway_fgrip,4.0,4.0
1345,common_mp,  xanim,xanim,viewmodel_m249_sprint_in_fgrip,3.7,3.7
1346,common_mp,  xanim,xanim,viewmodel_m249_sprint_loop_fgrip,4.0,4.0
1347,common_mp,  xanim,xanim,viewmodel_m249_sprint_out_fgrip,4.5,4.5
1348,common_mp,  xanim,xanim,viewmodel_m249_fire_ads_fgrip,2.9,2.9
1349,common_mp,  xmodel,xmodel,viewmodel_miniuzi_mp,124.9,125.2
1350,common_mp,  xmodel,xmodel,viewmodel_miniuzi_mp_brock,1.4,1.6
1351,common_mp,  xmodel,xmodel,viewmodel_miniuzi_mp_bshdwl,1.4,1.6
1352,common_mp,  xmodel,xmodel,viewmodel_miniuzi_mp_bwmrpt,1.4,1.6
1353,common_mp,  xmodel,xmodel,viewmodel_miniuzi_mp_cmdtgr,1.4,1.6
1354,common_mp,  xmodel,xmodel,viewmodel_miniuzi_mp_stagger,1.4,1.6
1355,common_mp,  xmodel,xmodel,viewmodel_miniuzi_gold_mp,1.4,1.6
1356,common_mp,  xmodel,xmodel,weapon_mini_uzi,73.3,73.3
1357,common_mp,  xanim,xanim,viewmodel_miniuzi_idle,1.7,1.7
1358,common_mp,  xanim,xanim,viewmodel_miniuzi_fire,2.4,2.4
1359,common_mp,  xanim,xanim,viewmodel_miniuzi_reload,21.6,21.6
1360,common_mp,  xanim,xanim,viewmodel_miniuzi_attachment_reload_empty,26.1,26.1
1361,common_mp,  xanim,xanim,viewmodel_miniuzi_pullout,5.6,5.6
1362,common_mp,  xanim,xanim,viewmodel_miniuzi_putaway,3.7,3.7
1363,common_mp,  xanim,xanim,viewmodel_miniuzi_sprint_in,4.9,4.9
1364,common_mp,  xanim,xanim,viewmodel_miniuzi_sprint_loop,7.4,7.4
1365,common_mp,  xanim,xanim,viewmodel_miniuzi_sprint_out,4.8,4.8
1366,common_mp,  xanim,xanim,viewmodel_miniuzi_ads_fire,2.4,2.4
1367,common_mp,  xmodel,xmodel,viewmodel_miniuzi_silencer,85.5,85.5
1368,common_mp,  xmodel,xmodel,weapon_mini_uzi_silencer,76.9,76.9
1369,common_mp,  xmodel,xmodel,viewmodel_ak47_mp,142.4,142.8
1370,common_mp,  xmodel,xmodel,viewmodel_ak47_mp_brock,1.2,1.4
1371,common_mp,  xmodel,xmodel,viewmodel_ak47_mp_bshdwl,1.2,1.4
1372,common_mp,  xmodel,xmodel,viewmodel_ak47_mp_bwmrpt,1.2,1.4
1373,common_mp,  xmodel,xmodel,viewmodel_ak47_mp_cmdtgr,1.2,1.4
1374,common_mp,  xmodel,xmodel,viewmodel_ak47_mp_stagger,1.2,1.4
1375,common_mp,  xmodel,xmodel,viewmodel_ak47_gold_mp,1.2,1.4
1376,common_mp,  fx,fx,muzzleflashes/ak47_flshview_a,3.4,3.4
1377,common_mp,  fx,fx,muzzleflashes/ak47_flshview_b,2.9,2.9
1378,common_mp,  xmodel,xmodel,weapon_ak47,87.3,87.3
1379,common_mp,  xanim,xanim,viewmodel_ak47_idle,1.6,1.6
1380,common_mp,  xanim,xanim,viewmodel_ak47_fire,2.5,2.5
1381,common_mp,  xanim,xanim,viewmodel_ak47_reload,16.5,16.5
1382,common_mp,  xanim,xanim,viewmodel_ak47_reload_empty,23.3,23.3
1383,common_mp,  xanim,xanim,viewmodel_ak47_pullout,6.5,6.5
1384,common_mp,  xanim,xanim,viewmodel_ak47_putaway,5.4,5.4
1385,common_mp,  xanim,xanim,viewmodel_ak47_putaway_quick,4.0,4.0
1386,common_mp,  xanim,xanim,viewmodel_ak47_sprint_in,3.6,3.6
1387,common_mp,  xanim,xanim,viewmodel_ak47_sprint_loop,4.7,4.7
1388,common_mp,  xanim,xanim,viewmodel_ak47_sprint_out,3.7,3.7
1389,common_mp,  xanim,xanim,viewmodel_ak47_fire_ads,2.3,2.3
1390,common_mp,  xanim,xanim,viewmodel_ak47_first_time_pullout,11.5,11.5
1391,common_mp,  xanim,xanim,viewmodel_ak47_pullout_quick,7.3,7.3
1392,common_mp,  xanim,xanim,viewmodel_ak47_reflex_ads_fire,2.0,2.0
1393,common_mp,  xmodel,xmodel,viewmodel_ak47_and_silencer_mp,98.1,98.1
1394,common_mp,  xmodel,xmodel,weapon_ak47_silencer,90.2,90.2
1395,common_mp,  xmodel,xmodel,viewmodel_ak47_grenadier_mp,97.7,97.9
1396,common_mp,  xmodel,xmodel,weapon_ak47_grenadier,104.8,104.8
1397,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_idle,1.6,1.6
1398,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_fire,2.2,2.2
1399,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_reload,16.6,16.6
1400,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_reload_empty,22.2,22.2
1401,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_pullout,7.3,7.3
1402,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_first_time_pullout,10.2,10.2
1403,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_putaway,4.5,4.5
1404,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_fromgrenade,5.9,5.9
1405,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_quick_pullout,7.4,7.4
1406,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_quick_putaway,4.0,4.0
1407,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_sprint_in,3.4,3.4
1408,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_sprint_loop,4.1,4.1
1409,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_sprint_out,3.5,3.5
1410,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_ads_fire,2.0,2.0
1411,common_mp,  xmodel,xmodel,viewmodel_dragunov_mp,125.3,126.0
1412,common_mp,  xmodel,xmodel,viewmodel_dragunov_mp_brock,1.1,1.3
1413,common_mp,  xmodel,xmodel,viewmodel_dragunov_mp_bshdwl,1.1,1.3
1414,common_mp,  xmodel,xmodel,viewmodel_dragunov_mp_bwmrpt,1.1,1.3
1415,common_mp,  xmodel,xmodel,viewmodel_dragunov_mp_cmdtgr,1.1,1.3
1416,common_mp,  xmodel,xmodel,viewmodel_dragunov_mp_stagger,1.1,1.3
1417,common_mp,  xmodel,xmodel,viewmodel_dragunov_gold_mp,1.1,1.3
1418,common_mp,  xmodel,xmodel,weapon_dragunov,100.5,100.5
1419,common_mp,  xmodel,xmodel,weapon_dragunov_mp_brock,4.8,4.8
1420,common_mp,  xmodel,xmodel,weapon_dragunov_mp_bshdwl,4.8,4.8
1421,common_mp,  xmodel,xmodel,weapon_dragunov_mp_bwmrpt,4.8,4.8
1422,common_mp,  xmodel,xmodel,weapon_dragunov_mp_cmdtgr,4.8,4.8
