index,type,type,name,usage(KB),total(KB)
1205,  xmodel,xmodel,weapon_m14_scout_mp_bshdwl,1.8,1.8
1206,  xmodel,xmodel,weapon_m14_scout_mp_bwmrpt,1.8,1.8
1207,  xmodel,xmodel,weapon_m14_scout_mp_cmdtgr,1.8,1.8
1208,  xmodel,xmodel,weapon_m14_scout_mp_stagger,1.8,1.8
1209,  xanim,xanim,viewmodel_m14_idle,1.6,1.6
1210,  xanim,xanim,viewmodel_m14_fire,2.3,2.3
1211,  xanim,xanim,viewmodel_m14_last_fire,2.0,2.0
1212,  xanim,xanim,viewmodel_m14_reload,14.2,14.2
1213,  xanim,xanim,viewmodel_m14_reload_empty,20.7,20.7
1214,  xanim,xanim,viewmodel_m14_pullout,6.7,6.7
1215,  xanim,xanim,viewmodel_m14_putaway,8.4,8.4
1216,  xanim,xanim,viewmodel_m14_pullout_quick,8.4,8.4
1217,  xanim,xanim,viewmodel_m14_putaway_quick,5.3,5.3
1218,  xanim,xanim,viewmodel_m14_sprint_in,4.0,4.0
1219,  xanim,xanim,viewmodel_m14_sprint_loop,4.0,4.0
1220,  xanim,xanim,viewmodel_m14_sprint_out,4.0,4.0
1221,  xanim,xanim,viewmodel_m14_fire_ads,2.7,2.7
1222,  xmodel,xmodel,viewmodel_m14sd_mp,78.3,78.3
1223,  xmodel,xmodel,weapon_m14sd_scout,47.8,47.8
1224,  xmodel,xmodel,weapon_m14sd_scout_brock,2.5,2.5
1225,  xmodel,xmodel,weapon_m14sd_scout_bshdwl,2.5,2.5
1226,  xmodel,xmodel,weapon_m14sd_scout_bwmrpt,2.5,2.5
1227,  xmodel,xmodel,weapon_m14sd_scout_cmdtgr,2.5,2.5
1228,  xmodel,xmodel,weapon_m14sd_scout_stagger,2.5,2.5
1229,  xanim,xanim,viewmodel_m14_acog_ads_fire,1.8,1.8
1230,  xmodel,xmodel,viewmodel_m14_gl_mp,91.0,91.0
1231,  xmodel,xmodel,weapon_m14_gl_scout_mp,55.4,55.4
1232,  xmodel,xmodel,weapon_m14_gl_scout_mp_brock,2.6,2.6
1233,  xmodel,xmodel,weapon_m14_gl_scout_mp_bshdwl,2.6,2.6
1234,  xmodel,xmodel,weapon_m14_gl_scout_mp_bwmrpt,2.6,2.6
1235,  xmodel,xmodel,weapon_m14_gl_scout_mp_cmdtgr,2.6,2.6
1236,  xmodel,xmodel,weapon_m14_gl_scout_mp_stagger,2.6,2.6
1237,  xanim,xanim,viewmodel_m14_gl_idle,1.6,1.6
1238,  xanim,xanim,viewmodel_m14_gl_fire,2.2,2.2
1239,  xanim,xanim,viewmodel_m14_gl_last_fire,2.0,2.0
1240,  xanim,xanim,viewmodel_m14_gl_reload,15.0,15.0
1241,  xanim,xanim,viewmodel_m14_gl_reload_empty,19.2,19.2
1242,  xanim,xanim,viewmodel_m14_gl_pullout,7.0,7.0
1243,  xanim,xanim,viewmodel_m14_gl_putaway,8.5,8.5
1244,  xanim,xanim,viewmodel_m14_gl_fromgrenade,6.4,6.4
1245,  xanim,xanim,viewmodel_m14_gl_pullout_quick,7.9,7.9
1246,  xanim,xanim,viewmodel_m14_gl_putaway_quick,5.0,5.0
1247,  xanim,xanim,viewmodel_m14_gl_sprint_in,4.1,4.1
1248,  xanim,xanim,viewmodel_m14_gl_sprint_loop,3.9,3.9
1249,  xanim,xanim,viewmodel_m14_gl_sprint_out,4.1,4.1
1250,  xanim,xanim,viewmodel_m14_gl_fire_ads,2.7,2.7
1251,  xmodel,xmodel,viewmodel_m21_mp,127.6,127.9
1252,  xmodel,xmodel,viewmodel_m21_mp_brock,1.1,1.1
1253,  xmodel,xmodel,viewmodel_m21_mp_bshdwl,1.1,1.1
1254,  xmodel,xmodel,viewmodel_m21_mp_bwmrpt,1.1,1.1
1255,  xmodel,xmodel,viewmodel_m21_mp_cmdtgr,1.1,1.1
1256,  xmodel,xmodel,viewmodel_m21_mp_stagger,1.1,1.1
1257,  xmodel,xmodel,weapon_m14_mp,73.8,73.8
1258,  xmodel,xmodel,weapon_m14_mp_brock,2.4,2.4
1259,  xmodel,xmodel,weapon_m14_mp_bshdwl,2.4,2.4
1260,  xmodel,xmodel,weapon_m14_mp_bwmrpt,2.4,2.4
1261,  xmodel,xmodel,weapon_m14_mp_cmdtgr,2.4,2.4
1262,  xmodel,xmodel,weapon_m14_mp_stagger,2.4,2.4
1263,  xmodel,xmodel,viewmodel_barrett_mp,135.5,136.4
1264,  xmodel,xmodel,viewmodel_barrett_mp_brock,1.3,1.5
1265,  xmodel,xmodel,viewmodel_barrett_mp_bshdwl,1.3,1.5
1266,  xmodel,xmodel,viewmodel_barrett_mp_bwmrpt,1.3,1.5
1267,  xmodel,xmodel,viewmodel_barrett_mp_cmdtgr,1.3,1.5
1268,  xmodel,xmodel,viewmodel_barrett_mp_stagger,1.3,1.5
1269,  fx,fx,muzzleflashes/rifleflash,2.7,2.8
1270,  xmodel,xmodel,weapon_m82,77.6,77.6
1271,  xanim,xanim,viewmodel_barrett_idle,1.6,1.6
1272,  xanim,xanim,viewmodel_barrett_fire,2.8,2.8
1273,  xanim,xanim,viewmodel_barrett_reload,19.5,19.5
1274,  xanim,xanim,viewmodel_barrett_reload_empty,21.5,21.5
1275,  xanim,xanim,viewmodel_barrett_pullout,10.7,10.7
1276,  xanim,xanim,viewmodel_barrett_putaway,6.9,6.9
1277,  xanim,xanim,viewmodel_barrett_pullout_quick,3.2,3.2
1278,  xanim,xanim,viewmodel_barrett_putaway_quick,2.9,2.9
1279,  xanim,xanim,viewmodel_barrett_sprint_in,5.2,5.2
1280,  xanim,xanim,viewmodel_barrett_sprint_loop,5.2,5.2
1281,  xanim,xanim,viewmodel_barrett_sprint_out,4.8,4.8
1282,  xanim,xanim,viewmodel_barrett_ads_acog_fire,2.2,2.2
1283,  xmodel,xmodel,viewmodel_winchester1200_mp,105.0,105.5
1284,  xmodel,xmodel,viewmodel_winchester1200_mp_brock,1.1,1.3
1285,  xmodel,xmodel,viewmodel_winchester1200_mp_bshdwl,1.1,1.3
1286,  xmodel,xmodel,viewmodel_winchester1200_mp_bwmrpt,1.1,1.3
1287,  xmodel,xmodel,viewmodel_winchester1200_mp_cmdtgr,1.1,1.3
1288,  xmodel,xmodel,viewmodel_winchester1200_mp_stagger,1.1,1.3
1289,  fx,fx,muzzleflashes/winch_flshview,6.2,6.3
1290,  fx,fx,muzzleflashes/winch_flash_wv,5.9,5.9
1291,  xmodel,xmodel,fx_shotgun_shell,1.9,2.2
1292,  xmodel,xmodel,fx_shotgun_shell_blur,1.8,2.0
1293,  fx,fx,shellejects/shotgun_view_blurred01,2.7,2.7
1294,  fx,fx,shellejects/shotgun_view_blurred02,2.7,2.7
1295,  fx,fx,shellejects/shotgun_view_blurred03,2.7,2.7
1296,  xmodel,xmodel,weapon_winchest1200,68.8,68.8
1297,  xanim,xanim,viewmodel_winchester_idle,1.6,1.6
1298,  xanim,xanim,viewmodel_winchester_fire,2.4,2.4
1299,  xanim,xanim,viewmodel_winchester_rechamber,2.9,2.9
1300,  xanim,xanim,viewmodel_winchester_reload_loop,5.7,5.7
1301,  xanim,xanim,viewmodel_winchester_reload_intro,9.4,9.4
1302,  xanim,xanim,viewmodel_winchester_reload_end,6.5,6.5
1303,  xanim,xanim,viewmodel_winchester_pullout_quick,9.0,9.0
1304,  xanim,xanim,viewmodel_winchester_putaway_quick,4.0,4.0
1305,  xanim,xanim,viewmodel_winchester_pullout,6.8,6.8
1306,  xanim,xanim,viewmodel_winchester_putaway,5.7,5.7
1307,  xanim,xanim,viewmodel_winchester_sprint_in,5.1,5.1
1308,  xanim,xanim,viewmodel_winchester_sprint_loop,3.9,3.9
1309,  xanim,xanim,viewmodel_winchester_sprint_out,5.1,5.1
1310,  xanim,xanim,viewmodel_winchester_fire_ads,2.3,2.3
1311,  xanim,xanim,viewmodel_winchester_foregrip_idle,1.6,1.6
1312,  xanim,xanim,viewmodel_winchester_foregrip_fire,2.5,2.5
1313,  xanim,xanim,viewmodel_winchester_foregrip_rechamber,2.9,2.9
1314,  xanim,xanim,viewmodel_winchester_foregrip_reload_loop,5.7,5.7
1315,  xanim,xanim,viewmodel_winchester_foregrip_reload_intro,9.9,9.9
1316,  xanim,xanim,viewmodel_winchester_foregrip_reload_end,7.0,7.0
1317,  xanim,xanim,viewmodel_winchester_foregrip_pullout_quick,8.4,8.4
1318,  xanim,xanim,viewmodel_winchester_foregrip_putaway_quick,4.0,4.0
1319,  xanim,xanim,viewmodel_winchester_foregrip_sprint_in,4.2,4.2
1320,  xanim,xanim,viewmodel_winchester_foregrip_sprint_loop,4.0,4.0
1321,  xanim,xanim,viewmodel_winchester_foregrip_sprint_out,4.2,4.2
1322,  xanim,xanim,viewmodel_winchester_foregrip_fire_ads,2.2,2.2
1323,  xanim,xanim,viewmodel_winchester_foregrip_rechamber_ads,2.9,2.9
1324,  xmodel,xmodel,viewmodel_benelli_m4_mp,105.0,105.5
1325,  xmodel,xmodel,viewmodel_benelli_m4_mp_brock,1.0,1.3
1326,  xmodel,xmodel,viewmodel_benelli_m4_mp_bshdwl,1.0,1.3
1327,  xmodel,xmodel,viewmodel_benelli_m4_mp_bwmrpt,1.0,1.3
1328,  xmodel,xmodel,viewmodel_benelli_m4_mp_cmdtgr,1.0,1.3
1329,  xmodel,xmodel,viewmodel_benelli_m4_mp_stagger,1.0,1.3
1330,  xmodel,xmodel,viewmodel_benelli_m4_gold_mp,1.0,1.3
1331,  fx,fx,muzzleflashes/shotgunflash_view,6.2,6.2
1332,  fx,fx,muzzleflashes/shotgunflash,5.9,5.9
1333,  xmodel,xmodel,weapon_benelli_super_90,90.4,90.4
1334,  xmodel,xmodel,weapon_benelli_super_90_mp_brock,18.5,18.5
1335,  xmodel,xmodel,weapon_benelli_super_90_mp_bshdwl,18.5,18.5
1336,  xmodel,xmodel,weapon_benelli_super_90_mp_bwmrpt,18.5,18.5
1337,  xmodel,xmodel,weapon_benelli_super_90_mp_cmdtgr,18.5,18.5
1338,  xmodel,xmodel,weapon_benelli_super_90_mp_stagger,18.5,18.5
1339,  xmodel,xmodel,weapon_benelli_super_90_gold,18.5,18.5
1340,  xanim,xanim,viewmodel_benellim4_idle,1.6,1.6
1341,  xanim,xanim,viewmodel_benellim4_fire,3.4,3.4
1342,  xanim,xanim,viewmodel_benellim4_fire_last,3.4,3.4
1343,  xanim,xanim,viewmodel_benellim4_reload_loop,5.7,5.7
1344,  xanim,xanim,viewmodel_benellim4_reload_intro,9.4,9.4
1345,  xanim,xanim,viewmodel_benellim4_reload_out,5.8,5.8
1346,  xanim,xanim,viewmodel_benellim4_pullout,8.9,8.9
1347,  xanim,xanim,viewmodel_benellim4_putaway,4.9,4.9
1348,  xanim,xanim,viewmodel_benellim4_pullout_quick,8.9,8.9
1349,  xanim,xanim,viewmodel_benellim4_putaway_quick,4.3,4.3
1350,  xanim,xanim,viewmodel_benellim4_sprint_in,5.1,5.1
1351,  xanim,xanim,viewmodel_benellim4_sprint_loop,3.9,3.9
1352,  xanim,xanim,viewmodel_benellim4_sprint_out,5.1,5.1
1353,  xanim,xanim,viewmodel_benellim4_fire_ads,3.1,3.1
1354,  xmodel,xmodel,weapon_benelli_super_90_foregrip_mp_brock,92.7,92.7
1355,  xmodel,xmodel,weapon_benelli_super_90_foregrip_mp_bshdwl,19.3,19.3
1356,  xmodel,xmodel,weapon_benelli_super_90_foregrip_mp_bwmrpt,19.3,19.3
1357,  xmodel,xmodel,weapon_benelli_super_90_foregrip_mp_cmdtgr,19.3,19.3
1358,  xmodel,xmodel,weapon_benelli_super_90_foregrip_mp_stagger,19.3,19.3
1359,  xmodel,xmodel,weapon_benelli_super_90_gold_foregrip,19.3,19.3
1360,  xanim,xanim,viewmodel_benellim4_foregrip_idle,1.6,1.6
1361,  xanim,xanim,viewmodel_benellim4_foregrip_fire,2.9,2.9
1362,  xanim,xanim,viewmodel_benellim4_foregrip_reload_loop,5.7,5.7
1363,  xanim,xanim,viewmodel_benellim4_foregrip_reload_intro,9.7,9.7
1364,  xanim,xanim,viewmodel_benellim4_foregrip_reload_out,5.7,5.7
1365,  xanim,xanim,viewmodel_benellim4_foregrip_pullout_quick,9.4,9.4
1366,  xanim,xanim,viewmodel_benellim4_foregrip_putaway_quick,3.8,3.8
1367,  xanim,xanim,viewmodel_benellim4_foregrip_sprint_in,4.4,4.4
1368,  xanim,xanim,viewmodel_benellim4_foregrip_sprint_loop,3.9,3.9
1369,  xanim,xanim,viewmodel_benellim4_foregrip_sprint_out,4.4,4.4
1370,  xanim,xanim,viewmodel_benellim4_foregrip_fire_ads,2.6,2.6
1371,  xmodel,xmodel,viewmodel_m60_mp,169.2,169.6
1372,  xmodel,xmodel,viewmodel_m60_mp_brock,2.4,3.0
1373,  xmodel,xmodel,viewmodel_m60_mp_bshdwl,2.4,2.6
1374,  xmodel,xmodel,viewmodel_m60_mp_bwmrpt,2.4,2.6
1375,  xmodel,xmodel,viewmodel_m60_mp_cmdtgr,2.4,2.6
1376,  xmodel,xmodel,viewmodel_m60_mp_stagger,2.4,2.6
1377,  xmodel,xmodel,viewmodel_m60_gold_mp,2.4,2.6
1378,  fx,fx,muzzleflashes/m60_flshview_a,6.1,6.1
1379,  fx,fx,muzzleflashes/m60_flshview_b,6.1,6.1
1380,  fx,fx,muzzleflashes/m60_flshview_d,5.0,5.0
1381,  fx,fx,muzzleflashes/m60_flshview_e,5.5,5.5
1382,  xmodel,xmodel,weapon_m60,70.6,70.6
1383,  xmodel,xmodel,weapon_m60_mp_brock,2.1,2.1
1384,  xmodel,xmodel,weapon_m60_mp_bshdwl,2.1,2.1
1385,  xmodel,xmodel,weapon_m60_mp_bwmrpt,2.1,2.1
1386,  xmodel,xmodel,weapon_m60_mp_cmdtgr,2.1,2.1
1387,  xmodel,xmodel,weapon_m60_mp_stagger,2.1,2.1
1388,  xmodel,xmodel,weapon_m60_gold,2.1,2.1
1389,  xanim,xanim,viewmodel_m60_idle,1.7,1.7
1390,  xanim,xanim,viewmodel_m60_fire,4.3,4.3
1391,  xanim,xanim,viewmodel_m60_reload,58.8,58.8
1392,  xanim,xanim,viewmodel_m60_pullout,10.1,10.1
1393,  xanim,xanim,viewmodel_m60_putaway,6.3,6.3
1394,  xanim,xanim,viewmodel_m60_sprint_in,4.5,4.5
1395,  xanim,xanim,viewmodel_m60_sprint_loop,6.6,6.6
1396,  xanim,xanim,viewmodel_m60_sprint_out,4.5,4.5
1397,  xanim,xanim,viewmodel_m60_ads_fire,4.0,4.0
1398,  xanim,xanim,viewmodel_m60_attachment_reload,58.8,58.8
1399,  xmodel,xmodel,weapon_m60_foregrip_mp_brock,72.5,72.5
1400,  xmodel,xmodel,weapon_m60_foregrip_mp_bshdwl,2.3,2.3
1401,  xmodel,xmodel,weapon_m60_foregrip_mp_bwmrpt,2.3,2.3
1402,  xmodel,xmodel,weapon_m60_foregrip_mp_cmdtgr,2.3,2.3
1403,  xmodel,xmodel,weapon_m60_foregrip_mp_stagger,2.3,2.3
1404,  xanim,xanim,viewmodel_m60_grip_idle,1.7,1.7
1405,  xanim,xanim,viewmodel_m60_grip_fire,3.8,3.8
1406,  xanim,xanim,viewmodel_m60_grip_reload,58.9,58.9
1407,  xanim,xanim,viewmodel_m60_grip_pullout,7.2,7.2
1408,  xanim,xanim,viewmodel_m60_grip_putaway,5.8,5.8
1409,  xanim,xanim,viewmodel_m60_grip_sprint_in,4.4,4.4
1410,  xanim,xanim,viewmodel_m60_grip_sprint_loop,6.3,6.3
1411,  xanim,xanim,viewmodel_m60_grip_sprint_out,4.4,4.4
1412,  xanim,xanim,viewmodel_m60_grip_ads_fire,3.0,3.0
1413,  xmodel,xmodel,viewmodel_remington700_mp,79.8,80.0
1414,  xmodel,xmodel,viewmodel_remington700_mp_brock,0.9,1.1
1415,  xmodel,xmodel,viewmodel_remington700_mp_bshdwl,0.9,1.1
1416,  xmodel,xmodel,viewmodel_remington700_mp_bwmrpt,0.9,1.1
1417,  xmodel,xmodel,viewmodel_remington700_mp_cmdtgr,0.9,1.1
1418,  xmodel,xmodel,viewmodel_remington700_mp_stagger,0.9,1.1
1419,  xmodel,xmodel,weapon_remington700,58.5,58.5
1420,  xmodel,xmodel,weapon_remington700_mp_brock,2.5,2.5
1421,  xmodel,xmodel,weapon_remington700_mp_bshdwl,2.5,2.5
1422,  xmodel,xmodel,weapon_remington700_mp_bwmrpt,2.5,2.5
1423,  xmodel,xmodel,weapon_remington700_mp_cmdtgr,2.5,2.5
1424,  xmodel,xmodel,weapon_remington700_mp_stagger,2.5,2.5
1425,  xanim,xanim,viewmodel_remington_idle,1.6,1.6
1426,  xanim,xanim,viewmodel_remington_fire,2.0,2.0
1427,  xanim,xanim,viewmodel_remington_rechamber,9.3,9.3
1428,  xanim,xanim,viewmodel_remington_reload_loop,2.9,2.9
1429,  xanim,xanim,viewmodel_remington_reload_intro,7.1,7.1
1430,  xanim,xanim,viewmodel_remington_reload_out,7.5,7.5
1431,  xanim,xanim,viewmodel_remington_pullout,8.0,8.0
1432,  xanim,xanim,viewmodel_remington_putaway,8.7,8.7
1433,  xanim,xanim,viewmodel_remington_quick_pullout,5.7,5.7
1434,  xanim,xanim,viewmodel_remington_quick_putaway,3.6,3.6
1435,  xanim,xanim,viewmodel_remington_sprint_in,4.4,4.4
1436,  xanim,xanim,viewmodel_remington_sprint_loop,4.5,4.5
1437,  xanim,xanim,viewmodel_remington_sprint_out,4.6,4.6
1438,  xmodel,xmodel,viewmodel_p90_mp,122.1,123.0
1439,  xmodel,xmodel,viewmodel_p90_mp_brock,1.3,1.5
1440,  xmodel,xmodel,viewmodel_p90_mp_bshdwl,1.3,1.5
1441,  xmodel,xmodel,viewmodel_p90_mp_bwmrpt,1.3,1.5
1442,  xmodel,xmodel,viewmodel_p90_mp_cmdtgr,1.3,1.5
1443,  xmodel,xmodel,viewmodel_p90_mp_stagger,1.3,1.5
1444,  xmodel,xmodel,weapon_p90,100.9,100.9
1445,  xanim,xanim,viewmodel_p90_idle,1.5,1.5
1446,  xanim,xanim,viewmodel_p90_fire,1.9,1.9
1447,  xanim,xanim,viewmodel_p90_reload,15.6,15.6
1448,  xanim,xanim,viewmodel_p90_reload_empty,19.3,19.3
1449,  xanim,xanim,viewmodel_p90_pullout,6.2,6.2
1450,  xanim,xanim,viewmodel_p90_first_time_pullout,8.4,8.4
1451,  xanim,xanim,viewmodel_p90_putaway,6.0,6.0
1452,  xanim,xanim,viewmodel_p90_quick_putaway,4.1,4.1
1453,  xanim,xanim,viewmodel_p90_sprint_in,3.3,3.3
1454,  xanim,xanim,viewmodel_p90_sprint_loop,4.1,4.1
1455,  xanim,xanim,viewmodel_p90_sprint_out,3.3,3.3
1456,  xanim,xanim,viewmodel_p90_ads_fire,1.9,1.9
1457,  xmodel,xmodel,viewmodel_p90_silencer_mp,77.7,77.7
1458,  xmodel,xmodel,weapon_p90_sd,104.1,104.1
1459,  xmodel,xmodel,weapon_p90_silencer_mp_brock,1.1,1.1
1460,  xmodel,xmodel,weapon_p90_silencer_mp_bshdwl,1.1,1.1
1461,  xmodel,xmodel,weapon_p90_silencer_mp_bwmrpt,1.1,1.1
1462,  xmodel,xmodel,weapon_p90_silencer_mp_cmdtgr,1.1,1.1
1463,  xmodel,xmodel,weapon_p90_silencer_mp_stagger,1.1,1.1
1464,  xmodel,xmodel,viewmodel_c4,103.6,104.1
1465,  xmodel,xmodel,weapon_c4,69.8,69.8
1466,  xanim,xanim,viewmodel_c4_idle,1.6,1.6
1467,  xanim,xanim,viewmodel_c4_fire,5.7,5.7
1468,  xanim,xanim,viewmodel_c4_hold_fire,3.1,3.1
1469,  xanim,xanim,viewmodel_c4_pullout,8.5,8.5
1470,  xanim,xanim,viewmodel_c4_putaway,8.1,8.1
1471,  xanim,xanim,viewmodel_c4_quick_raise,3.4,3.4
1472,  xanim,xanim,viewmodel_c4_quick_drop,3.2,3.2
1473,  xanim,xanim,viewmodel_c4_sprint_in,3.5,3.5
1474,  xanim,xanim,viewmodel_c4_sprint_loop,4.6,4.6
1475,  xanim,xanim,viewmodel_c4_sprint_out,3.4,3.4
1476,  xanim,xanim,viewmodel_c4_detonator_fire,5.2,5.2
1477,  weapon,weapon,radar_mp,1.4,1.5
1478,  fx,fx,muzzleflashes/m203_flshview,4.2,4.2
1479,  xmodel,xmodel,projectile_m203grenade,4.1,4.2
1480,  fx,fx,smoke/smoke_geotrail_m203,1.8,1.9
1481,  xanim,xanim,viewmodel_ak47_grenadier_grenade_idle,1.6,1.6
1482,  xanim,xanim,viewmodel_ak47_grenadier_grenade_fire,2.9,2.9
1483,  xanim,xanim,viewmodel_ak47_grenadier_grenade_reload,16.3,16.3
1484,  xanim,xanim,viewmodel_ak47_grenadier_grenade_pullout,7.2,7.2
1485,  xanim,xanim,viewmodel_ak47_grenadier_grenade_putaway,4.6,4.6
1486,  xanim,xanim,viewmodel_ak47_grenadier_togrenade,5.8,5.8
1487,  xanim,xanim,viewmodel_ak47_grenadier_gren_quick_pullout,7.4,7.4
1488,  xanim,xanim,viewmodel_ak47_grenadier_gren_quick_putaway,4.0,4.0
1489,  xanim,xanim,viewmodel_ak47_grenadier_grenade_sprint_in,3.4,3.4
1490,  xanim,xanim,viewmodel_ak47_grenadier_grenade_sprint_out,3.4,3.4
1491,  weapon,weapon,gl_ak47_mp,1.2,1.4
1492,  xanim,xanim,viewmodel_g3m203_grenade_idle,1.6,1.6
1493,  xanim,xanim,viewmodel_g3m203_grenade_fire,2.7,2.7
1494,  xanim,xanim,viewmodel_g3m203_grenade_reload,18.7,18.7
1495,  xanim,xanim,viewmodel_g3m203_grenade_pullout,4.9,4.9
1496,  xanim,xanim,viewmodel_g3m203_grenade_putaway,6.7,6.7
1497,  xanim,xanim,viewmodel_g3m203_bullet_2_grenade,6.4,6.4
1498,  xanim,xanim,viewmodel_g3m203_grenade_quick_pullout,7.2,7.2
1499,  xanim,xanim,viewmodel_g3m203_grenade_quick_putaway,4.3,4.3
1500,  xanim,xanim,viewmodel_g3m203_grenade_sprint_in,3.3,3.3
1501,  xanim,xanim,viewmodel_g3m203_grenade_sprint_loop,4.2,4.2
1502,  xanim,xanim,viewmodel_g3m203_grenade_sprint_out,3.4,3.4
1503,  xanim,xanim,viewmodel_g36m203_grenade_idle,1.6,1.6
1504,  xanim,xanim,viewmodel_g36m203_grenade_fire,4.0,4.0
1505,  xanim,xanim,viewmodel_g36m203_grenade_reload,18.9,18.9
1506,  xanim,xanim,viewmodel_g36m203_grenade_pullout_quick,8.8,8.8
1507,  xanim,xanim,viewmodel_g36m203_grenade_putaway_quick,4.0,4.0
1508,  xanim,xanim,viewmodel_g36m203_togrenade,8.1,8.1
1509,  xanim,xanim,viewmodel_g36m203_grenade_sprint_in,3.4,3.4
1510,  xanim,xanim,viewmodel_g36m203_grenade_sprint_loop,3.8,3.8
1511,  xanim,xanim,viewmodel_g36m203_grenade_sprint_out,3.3,3.3
1512,  xanim,xanim,viewmodel_m16m203_grenadeidle,1.6,1.6
1513,  xanim,xanim,viewmodel_m16m203_grenadefire,3.1,3.1
1514,  xanim,xanim,viewmodel_m16m203_grenadereload,19.5,19.5
1515,  xanim,xanim,viewmodel_m16m203_grenadepullout,3.5,3.5
1516,  xanim,xanim,viewmodel_m16m203_grenadeputaway,3.3,3.3
1517,  xanim,xanim,viewmodel_m16m203_togrenade,6.5,6.5
1518,  xanim,xanim,viewmodel_m16m203_grenadesprint_in,3.5,3.5
1519,  xanim,xanim,viewmodel_m16m203_grenadesprint_loop,4.8,4.8
1520,  xanim,xanim,viewmodel_m16m203_grenadesprint_out,3.3,3.3
1521,  xanim,xanim,viewmodel_m16m203_grenade_ads_fire,1.6,1.6
1522,  xanim,xanim,viewmodel_m14_gl_grenadeidle,1.6,1.6
1523,  xanim,xanim,viewmodel_m14_gl_grenadefire,2.5,2.5
1524,  xanim,xanim,viewmodel_m14_gl_grenadereload,17.5,17.5
1525,  xanim,xanim,viewmodel_m14_gl_grenadepullout,8.3,8.3
1526,  xanim,xanim,viewmodel_m14_gl_grenadeputaway,8.7,8.7
1527,  xanim,xanim,viewmodel_m14_gl_togrenade,6.2,6.2
1528,  xanim,xanim,viewmodel_m14_gl_grenadesprint_in,5.0,5.0
1529,  xanim,xanim,viewmodel_m14_gl_grenadesprint_loop,4.0,4.0
1530,  xanim,xanim,viewmodel_m14_gl_grenadesprint_out,5.0,5.0
1531,  xmodel,xmodel,weapon_m4gre_sp,73.8,74.2
1532,  xanim,xanim,viewmodel_m4m203_grenade_idle,1.6,1.6
1533,  xanim,xanim,viewmodel_m4m203_grenade_fire,2.5,2.5
1534,  xanim,xanim,viewmodel_m4m203_grenade_reload,18.9,18.9
1535,  xanim,xanim,viewmodel_m4m203_grenade_pullout,4.4,4.4
1536,  xanim,xanim,viewmodel_m4m203_grenade_putaway,6.7,6.7
1537,  xanim,xanim,viewmodel_m4m203_bullet_2_grenade,6.4,6.4
1538,  xanim,xanim,viewmodel_m4m203_grenade_quick_pullout,7.2,7.2
1539,  xanim,xanim,viewmodel_m4m203_grenade_quick_putaway,4.4,4.4
1540,  xanim,xanim,viewmodel_m4m203_grenade_sprint_in,3.3,3.3
1541,  xanim,xanim,viewmodel_m4m203_grenade_sprint_loop,4.1,4.1
1542,  xanim,xanim,viewmodel_m4m203_grenade_sprint_out,4.1,4.1
1543,  xmodel,xmodel,weapon_c4_mp,68.7,68.7
1544,  xmodel,xmodel,viewmodel_ussmokegrenade,20.8,21.0
1545,  techset,techset,sm2/mc_l_sm_t0c0s0,18.1,18.1
1546,  techset,techset,sm2/mc_l_hsm_t0c0,8.2,8.2
1547,  techset,techset,mc_l_sm_t0c0s0,34.8,34.8
1548,  techset,techset,mc_l_sm_t0c0,19.5,19.5
1549,  techset,techset,mc_l_hsm_t0c0,11.0,11.0
1550,  techset,techset,mc_l_hsm_t0c0s0,14.9,14.9
1551,  xmodel,xmodel,weapon_concussion_grenade,23.9,24.2
1552,  xmodel,xmodel,projectile_concussion_grenade,22.4,22.4
1553,  fx,fx,smoke/flashbang_smoke,7.1,7.1
1554,  xmodel,xmodel,weapon_m84_flashbang_grenade_burnt,17.3,17.6
1555,  fx,fx,explosions/concussion_grenade,15.5,15.5
1556,  xanim,xanim,viewmodel_ussmokegrenade_idle,1.9,1.9
1557,  xanim,xanim,viewmodel_ussmokegrenade_throw,4.9,4.9
1558,  xanim,xanim,viewmodel_ussmokegrenade_pullpin,6.5,6.5
1559,  weapon,weapon,concussion_grenade_mp,1.0,1.0
1560,  xmodel,xmodel,viewmodel_m84,35.1,35.3
1561,  xmodel,xmodel,weapon_m84_flashbang_grenade,1.8,1.8
1562,  fx,fx,explosions/flashbang,16.8,16.8
1563,  xanim,xanim,viewmodel_m84_idle,1.6,1.6
1564,  xanim,xanim,viewmodel_m84_throw,6.5,6.5
1565,  xanim,xanim,viewmodel_m84_pullpin,8.2,8.2
1566,  xmodel,xmodel,viewmodel_claymore,27.3,27.5
1567,  xmodel,xmodel,weapon_claymore_no_legs,25.7,25.7
1568,  xmodel,xmodel,weapon_claymore,37.4,37.4
1569,  xanim,xanim,viewmodel_claymore_idle,1.6,1.6
1570,  xanim,xanim,viewmodel_claymore_empty_idle,1.6,1.6
1571,  xanim,xanim,viewmodel_claymore_fire,11.2,11.2
1572,  xanim,xanim,viewmodel_claymore_hold_fire,3.7,3.7
1573,  xanim,xanim,viewmodel_claymore_last_shot_fire,4.4,4.4
1574,  xanim,xanim,viewmodel_claymore_pullout,7.2,7.2
1575,  xanim,xanim,viewmodel_claymore_putaway,5.9,5.9
1576,  xanim,xanim,viewmodel_claymore_quick_pullout,5.7,5.7
1577,  xanim,xanim,viewmodel_claymore_sprint_in,3.0,3.0
